Date,spot,risk_free,raw_rows,put_iv_ew,call_iv_ew,atm_put_iv_ew,delta_put_iv_ew,delta_call_iv_ew,put_iv_qw,call_iv_qw,atm_put_iv_qw,n_put,n_call,n_delta_put,n_delta_call,vs_ew,vs_qw,vs_delta_ew,atm_cp_ew,atm_cp_qw,log_ret_1d,rf_1d,excess_1d,log_ret_5d,rf_5d,excess_5d,log_ret_10d,rf_10d,excess_10d,log_ret_21d,rf_21d,excess_21d,next_year
2017-07-14,2459.27,0.0122690483333333,754,0.20143840350877193,0.08295808571428571,0.08442297272727273,0.10736427678571428,0.07566633333333334,0.1789102877347874,0.09618645074398738,0.08191394448668952,285,245,112,15,0.11848031779448621,0.08272383699080002,0.031697943452380944,-0.0014648870129870123,0.014272506257297854,-5.2862612116695394e-05,4.8686699735449604e-05,-0.000101549311852145,0.005381404403000012,0.00024434491322571946,0.0051370594897742925,0.005203433913273241,0.0004919723925191908,0.00471146152075405,0.0026679622981485083,0.0010350351304254629,0.0016329271677230455,2017
2017-07-17,2459.14,0.0123544186956521,628,0.1964956100917431,0.08301641326530612,0.08500268367346939,0.1086472688172043,0.076046,0.18055205819312772,0.09550314972115359,0.08279792983077609,218,196,93,13,0.11347919682643698,0.08504890847197413,0.03260126881720429,-0.0019862704081632654,0.012705219890377498,0.0005975913588075912,4.9025471014492463e-05,0.0005485658877930988,0.0043700174027850895,0.0002445487063891837,0.0041254686963959055,0.0045279054281162105,0.0004928101735093646,0.004035095254606846,0.002221884640912002,0.0010354189763249336,0.0011864656645870686,2017
2017-07-18,2460.61,0.0123296468181818,635,0.19658685321100916,0.08166280102040815,0.08581792857142857,0.1072694,0.07324808333333334,0.1791798500496642,0.09819841916319565,0.08035458662340357,218,196,90,12,0.114924052190601,0.08098143088646854,0.03402131666666666,-0.004155127551020418,0.017843832539792076,0.005358270292070911,4.892716991341984e-05,0.005309343122157491,0.006691345287102053,0.00024528890884407896,0.006446056378257974,0.006376415174757992,0.0004932246594109718,0.00588319051534702,0.0030433888672451235,0.0010354296279956262,0.002007959239249497,2017
2017-07-19,2473.83,0.0123231642857142,634,0.19531416814159291,0.08026840625,0.08599263020833332,0.10459727777777778,0.0720235,0.17510309447695777,0.09413565494330961,0.07920392078159096,226,192,90,12,0.11504576189159292,0.08096743953364816,0.03257377777777777,-0.00572422395833333,0.014931734161718654,-0.00015361976712352472,4.8901445578230954e-05,-0.00020252121270175567,0.0016156201637738351,0.0002461110631936976,0.0013695091005801376,0.0015106841342955985,0.0004936933126268036,0.0010169908216687948,-0.01787218440683586,0.0010354874316271798,-0.01890767183846304,2017
2017-07-20,2473.45,0.0122986399999999,646,0.19689437387387387,0.08421042857142857,0.0840018,0.10259119767441861,0.07409533333333333,0.1774904693449941,0.09821908871016609,0.07787725409170827,222,196,86,12,0.1126839453024453,0.07927138063482801,0.02849586434108528,0.0002086285714285735,0.020341834618457816,-0.0003679748686383202,4.880412698412659e-05,-0.0004167789956224468,0.0007961413834090585,0.0002468323715837206,0.0005493090118253379,-0.0005216747900685672,0.0004941659724907492,-0.0010158407625593165,-0.01955563441304855,0.0010355848203743457,-0.020591219233422893,2017
2017-07-21,2472.54,0.0123204042105263,640,0.19805052702702702,0.07902401538461538,0.08571263265306123,0.1022552380952381,0.07001236363636364,0.17849234025453364,0.09292201121218348,0.07936138357789299,222,195,84,11,0.11902651164241164,0.08557032904235017,0.03224287445887446,-0.006688617268445843,0.013560627634290487,-0.0010642496123316407,4.8890492898913885e-05,-0.0011131401052305546,-0.0001779704897268345,0.00024762747929347144,-0.00042559796902030594,0.0017335544016158452,0.0004946491402912028,0.0012389052613246423,-0.018025711956778684,0.001035850316406092,-0.019061562273184778,2017
2017-07-24,2469.91,0.0125409497142857,510,0.19205066265060242,0.0835133724137931,0.08276613559322034,0.10236128358208955,0.0738078888888889,0.17563136338730828,0.09894879695408709,0.07814758610568323,166,145,67,9,0.10853729023680932,0.07668256643322119,0.02855339469320066,0.0007472368205727609,0.02080121084840386,0.002918919243124604,4.9765673469387695e-05,0.0028691535696552164,0.00015788802533111315,0.00024826146712018097,-9.037344178906782e-05,0.0044437156273310985,0.0004950919784580484,0.00394862364887305,-0.007069722808033879,0.0010367047894935726,-0.008106427597527452,2017
2017-07-25,2477.13,0.0125368297142857,513,0.19657947337278106,0.0802342808219178,0.08148708219178083,0.10141647692307693,0.07036855555555556,0.18064446438108703,0.09516965196693872,0.07610482656710559,169,146,65,9,0.11634519255086326,0.08547481241414831,0.031047921367521367,-0.001252801369863027,0.019064825399833132,0.0002825451687427182,4.974932426303849e-05,0.0002327958444796797,-0.00031493011234402834,0.0002479357505668929,-0.0005628658629109212,-0.0008925597062706936,0.0004952687006802706,-0.0013878284069509643,-0.013448224184665524,0.0010366543087679488,-0.014484878493433473,2017
2017-07-26,2477.83,0.012504934,512,0.20026374556213017,0.07684528767123287,0.0887982808219178,0.10523126865671642,0.0677645,0.1830317866759315,0.0903965533175924,0.08332803572420693,169,146,67,8,0.1234184578908973,0.0926352333583391,0.037466768656716415,-0.011952993150684932,0.007068517593385476,-0.0009730985474882821,4.9622753968253974e-05,-0.001022721301456536,-0.00010493602947827697,0.00024758224943310594,-0.00035251827891138294,-0.0015388191289431308,0.0004954801167800437,-0.0020342992457231743,-0.015807358105802066,0.0010364832724867694,-0.016843841378288836,2017
2017-07-27,2475.42,0.0124990071428571,635,0.2009857214611872,0.08005783333333334,0.091350296875,0.11403750980392158,0.07270176923076924,0.18444799127993078,0.09772286708421406,0.08499830590426868,219,192,102,13,0.12092788812785386,0.08672512419571672,0.04133574057315234,-0.011292463541666659,0.012724561179945373,-0.0013420867417742238,4.959923469387738e-05,-0.0013916859764681012,-0.0013178161734775952,0.0002473336009070286,-0.0015651497743846238,-0.015145915066681814,0.0004948489897959167,-0.01564076405647773,-0.013162819887906048,0.001036381504913073,-0.01419920139281912,2017
2017-07-28,2472.1,0.0124801691428571,649,0.20403019069767445,0.08454527272727273,0.0877773419689119,0.11637461764705882,0.07678225,0.18739377078744604,0.10439853600971119,0.08474592418571383,215,198,102,12,0.11948491797040171,0.08299523477773485,0.039592367647058826,-0.003232069241639171,0.019652611823997357,-0.0007283910972737436,4.9524480725623414e-05,-0.000777915577999367,0.0019115248913425923,0.00024702166099773137,0.001664503230344861,-0.01252911521888384,0.0004941882769274362,-0.013023303495811276,-0.01133375569093005,0.0010362979249811,-0.01237005361591115,2017
2017-07-31,2470.3,0.0124588691428571,645,0.2032505358490566,0.0873328155737705,0.08823829613733905,0.12017380303030303,0.08048777777777777,0.18586308666751067,0.10605388637248202,0.08635913227568247,265,244,132,18,0.11591772027528612,0.07980920029502865,0.039686025252525264,-0.0009054805635685531,0.01969475409679955,0.002446101105449387,4.94399569160996e-05,0.0023966611485332877,0.004285827602000175,0.00024683051133786747,0.004038997090662307,-0.0018070805178509069,0.0004935382571806484,-0.0023006187750315554,-0.009762921786999522,0.0010363005134164742,-0.010799222300415997,2017
2017-08-01,2476.35,0.0124477474285714,645,0.2018910594795539,0.08055537903225807,0.09052011693548387,0.11354739344262295,0.0738246875,0.18207700965462084,0.09827897102051127,0.08587067545647215,269,248,122,16,0.12133568044729584,0.08379803863410958,0.03972270594262295,-0.009964737903225801,0.01240829556403912,0.0004925392516085572,4.9395823129251585e-05,0.0004431434284793056,-0.0005776295939266308,0.00024733295011337774,-0.0008249625440400086,-0.0047521218926535914,0.0004931688458994695,-0.005245290738553061,-0.0076045069073291584,0.00103629413359788,-0.008640801040927038,2017
2017-08-02,2477.57,0.0124422745714285,634,0.2056046691449814,0.08112339516129032,0.09269434677419355,0.114918992,0.07405693333333334,0.186952110129886,0.09958169185989482,0.08645737448805271,269,248,125,15,0.12448127398369109,0.08737041826999117,0.04086205866666666,-0.011570951612903238,0.013124317371842109,-0.0021859786914876496,4.937410544217659e-05,-0.0022353527969298263,-0.0014338830994648291,0.0002478978673469377,-0.0016817809668117668,-0.0038255655591213117,0.0004928091454554028,-0.0043183747045767145,-0.00239229730074198,0.0010362305525321205,-0.0034285278532741005,2017
2017-08-03,2472.16,0.0124203982857142,753,0.2086224,0.08447712096774193,0.0947246129032258,0.1203143203125,0.07766686666666667,0.19126316564927692,0.1035924755275519,0.09057580444146295,265,248,128,15,0.12414527903225808,0.08767069012172503,0.04264745364583333,-0.010247491935483868,0.013016671086088949,0.001887254323046072,4.928729478458016e-05,0.001837967028261492,-0.01382809889320416,0.00024751538888888807,-0.014075614282093049,-0.01719688984964382,0.0004924200135581996,-0.01768930986320202,0.0017742002063429194,0.0010360431619425518,0.0007381570444003676,2017
2017-08-04,2476.83,0.0124319994285714,731,0.2068073271375465,0.08108577272727273,0.0924331935483871,0.11568931967213114,0.07388307142857142,0.18709177517735828,0.09808721358208299,0.09001068330264808,269,242,122,14,0.12572155441027377,0.0890045615952753,0.04180624824355972,-0.011347420821114368,0.008076530279434904,0.0016459116133836385,4.933333106575952e-05,0.001596578282317879,-0.014440640110226534,0.00024716661592970475,-0.014687806726156239,-0.020921213946026154,0.0004921315530990163,-0.021413345499125172,-0.007692532685047938,0.0010358541409674952,-0.008728386826015433,2017
2017-08-07,2480.91,0.0125854837142857,628,0.19871676404494382,0.0835967224489796,0.0919615224489796,0.11890344776119403,0.07800672222222221,0.18074487195868438,0.10306517123412307,0.08705834478949245,267,245,134,18,0.11512004159596421,0.07767970072456132,0.04089672553897182,-0.008364799999999992,0.016006826444630612,-0.00241735609047731,4.994239569160992e-05,-0.00246729848616892,-0.006092908119851043,0.00024670774584278096,-0.006339615865693825,-0.02140517797177818,0.0004918678450491297,-0.02189704581682731,-0.00621457791628535,0.0010360502685185153,-0.007250628184803865,2017
2017-08-08,2474.92,0.0125901065714285,631,0.20741219011406845,0.08934465163934426,0.09889124489795918,0.13007989436619719,0.08578877777777777,0.18963595605836595,0.10650184375599206,0.09664607799230253,263,244,142,18,0.11806753847472419,0.08313411230237389,0.044291116588419416,-0.009546593258614927,0.00985576576368953,-0.00036371425392981165,4.9960740362811506e-05,-0.00041367499429262317,-0.004174492298726969,0.00024583589578609165,-0.0044203281945130605,-0.0090960823448878,0.0004916704153439143,-0.009587752760231716,-0.003975697642808716,0.0010356079295162476,-0.005011305572324964,2017
2017-08-09,2474.02,0.01234589,637,0.21446021245421246,0.09095697107438017,0.10015477142857142,0.13441434027777777,0.0885960625,0.19738231404588968,0.11315516175118731,0.09638321006120774,273,242,144,16,0.12350324137983229,0.08422715229470237,0.04581827777777776,-0.009197800354191252,0.016771951689979567,-0.014580194485226952,4.899162698412698e-05,-0.01462918611221108,-0.002391682459656461,0.0002449112781084651,-0.002636593737764926,-0.012191950224465042,0.0004914248677248666,-0.012683375092189909,-0.005101876144584406,0.0010350995899470869,-0.006136975734531493,2017
2017-08-10,2438.21,0.0123325075,747,0.2451864530612245,0.12024640983606558,0.12043706167400882,0.17395885310734463,0.12089970833333334,0.22535829919990785,0.14872606685302078,0.11744153353776313,245,244,177,24,0.12494004322515892,0.07663223234688707,0.05305914477401129,-0.00019065183794324259,0.03128453331525766,0.001274713106023881,4.893852182539682e-05,0.0012257745841984843,-0.003368790956439665,0.0002449046246693115,-0.003613695581108976,0.00031165550836815626,0.0004920115287225989,-0.00018035602035444264,0.02025922259148462,0.0010354253467498079,0.01922379724473481,2017
2017-08-11,2441.32,0.0123163641666666,759,0.24718110204081634,0.11919478367346939,0.12132705429864254,0.17174074285714286,0.1184585909090909,0.23354366530888399,0.14860901962436984,0.11532345302429449,245,245,175,22,0.12798631836734695,0.08493464568451414,0.053282151948051956,-0.002132270625173155,0.03328556660007535,0.00999364360375926,4.887446097883572e-05,0.009944769142780424,-0.006480573835799686,0.0002449649371693115,-0.0067255387729689975,0.0007083820727518362,0.0004925939932917595,0.0002157880794600766,0.022342863077944284,0.001036754517668175,0.021306108560276107,2017
2017-08-14,2465.84,0.0123657775,627,0.21342468725868727,0.09665452244897958,0.09758608438818565,0.13965072903225806,0.0940639,0.1949576824184099,0.11930134787484667,0.09612078006289136,259,245,155,20,0.11677016480970769,0.07565633454356324,0.04558682903225805,-0.0009315619392060714,0.023180567811955308,-0.0004989402693533612,4.907054563492063e-05,-0.0005480108149882819,-0.015312269851927225,0.0002451600992063488,-0.015557429951133574,-0.008798284075805437,0.0004932351870748282,-0.009291519262880264,0.013105998993170826,0.001038344280045348,0.012067654713125478,2017
2017-08-15,2464.61,0.0123571029166666,626,0.21056844015444015,0.09683262295081967,0.10131100000000001,0.13543993333333332,0.093333,0.19353626993783282,0.1214075695508798,0.09315743900282354,259,244,150,20,0.11373581720362048,0.07212870038695303,0.04210693333333332,-0.004478377049180346,0.02825013054805625,0.0014190955851406412,4.9036122685184924e-05,0.0013700594624554564,-0.004921590046160747,0.0002458345195578226,-0.0051674245657185695,-0.007456900999795278,0.0004936917106009051,-0.007950592710396182,0.012503615360009511,0.0010384411791999372,0.011465174180809574,2017
2017-08-16,2468.11,0.0123442133333333,641,0.21241716216216217,0.092692436,0.096985816,0.1334470896551724,0.08849777777777777,0.19425853792280673,0.11603262057574633,0.0939907044082759,259,250,145,18,0.11972472616216216,0.0782259173470604,0.044949311877394635,-0.004293379999999999,0.022041916167470435,-0.015557302982010086,4.8984973544973414e-05,-0.01560628795555506,-0.009800267764808631,0.00024651358961640156,-0.010046781354425032,-0.004271480599816321,0.0004940891650132258,-0.004765569764829547,0.012930052090077486,0.001038522492677623,0.011891529597399864,2017
2017-08-17,2430.01,0.01234770625,622,0.23753482403433476,0.12051189387755103,0.12151795215311004,0.16758771929824562,0.120419,0.22193723635512813,0.14642128246215433,0.11411812357548588,233,245,171,24,0.11702293015678374,0.0755159538929738,0.04716871929824562,-0.0010060582755590103,0.032303158886668445,-0.001837069773336156,4.899883432539682e-05,-0.0018860686076615529,0.00368044646480758,0.0002471069040532873,0.0034333395607542925,0.016990571240389413,0.0004944364335317445,0.016496134806857667,0.02994216238688705,0.001038650409056735,0.028903511977830317,2017
2017-08-18,2425.55,0.012365545,640,0.2310338693877551,0.11663739183673469,0.12076113615023473,0.160441525,0.11651182608695651,0.2150939488817107,0.1393536128290298,0.11321775764689344,245,245,160,23,0.11439647755102042,0.0757403360526809,0.04392969891304349,-0.004123744313500044,0.02613585518213636,0.0011619475876316547,4.9069623015873016e-05,0.0011128779646157817,0.007188955908551632,0.000247629056122448,0.006941326852429184,0.0208081598293228,0.0004946243140589552,0.020313535515263846,0.03288889753837345,0.001039008129251697,0.03184988940912176,2017
2017-08-21,2428.37,0.0125357314285714,516,0.2098875693069307,0.11354477604166667,0.10915550285714286,0.14807135772357724,0.11330933333333333,0.195434570795578,0.13171194973207165,0.10667061291572748,202,192,123,18,0.09634279326526403,0.06372262106350635,0.03476202439024391,0.004389273184523812,0.02504133681634417,0.009891739536413192,4.974496598639445e-05,0.009841994570426798,0.006513985776121699,0.0002480750878684794,0.00626591068825322,0.012066733673346552,0.000494652964852606,0.011572080708493946,0.03236106158759834,0.0010392706653267326,0.03132179092227161,2017
2017-08-22,2452.51,0.0125282285714285,517,0.20109869483568074,0.09673348000000001,0.09811036666666667,0.12977216666666666,0.09438693333333334,0.18553579423181002,0.11652812786632644,0.09646802932126321,213,200,108,15,0.10436521483568073,0.06900766636548358,0.03538523333333332,-0.0013768866666666602,0.02006009854506323,-0.003459582133507087,4.971519274376389e-05,-0.0035092973262508508,-0.002535310953634425,0.00024785719104308254,-0.0027831681446775077,0.005298860519079688,0.0004944374574829913,0.004804423061596697,0.0194187131577265,0.0010387266687280929,0.018379986488998405,2017
2017-08-23,2444.04,0.0124937285714285,516,0.20399336966824644,0.1032885663265306,0.10490122360248447,0.1356067027027027,0.102972375,0.19193632538827324,0.11896215543021751,0.1053987670128486,211,196,111,16,0.10070480334171583,0.07297416995805572,0.03263432770270269,-0.0016126572759538604,0.013563388417368913,-0.0020765887523938203,4.957828798185913e-05,-0.0021261670403756793,0.0055287871649922,0.0002475755753968242,0.005281211589595376,0.008579966835586135,0.0004942223214285694,0.008085744514157566,0.0235259300478801,0.0010381700870954402,0.02248775996078466,2017
2017-08-24,2438.97,0.0124792885714285,656,0.2112909128440367,0.10690194387755103,0.10619513450292398,0.14160508695652174,0.10604988235294117,0.19665509962897526,0.1288287510507448,0.10406692911868626,218,196,115,17,0.10438896896648567,0.06782634857823047,0.03555520460358057,0.0007068093746270543,0.02476182193205853,0.001671439670407706,4.952098639455754e-05,0.0016219186840131484,0.01331012477558175,0.00024732952947845713,0.013062795246103293,0.00916666283227451,0.0004940964342403611,0.008672566398034149,0.023378019595349204,0.0010377035033742326,0.02234031609197497,2017
2017-08-25,2443.05,0.0124779449999999,640,0.2042687837837838,0.1008576224489796,0.10194086451612903,0.1320043113207547,0.0990238125,0.18863492111969363,0.12254302565339215,0.09481733026038162,222,196,106,16,0.1034111613348042,0.06609189546630148,0.03298049882075471,-0.001083242067149437,0.02772569539301052,0.0004869774552017658,4.9515654761904366e-05,0.0004374618004398614,0.013619203920771372,0.00024699525793650713,0.013372208662834865,0.01827612741270869,0.0004938928316326516,0.01778223458107604,0.02177867364681131,0.0010383314923198108,0.0207403421544915,2017
2017-08-28,2444.24,0.0124808214285714,637,0.20660580147058824,0.0995339836734694,0.09908751428571427,0.13532552898550723,0.09923033333333334,0.18992887354905885,0.12002034673657959,0.09863032413209866,272,245,138,21,0.10707181779711884,0.06990852681247926,0.036095195652173895,0.00044646938775512457,0.021390022604480932,0.0008424428066569343,4.9527069160997616e-05,0.0007929157374959367,0.00555274789722493,0.0002465778769841266,0.005306170020240804,0.021147503549990693,0.0004946448696145111,0.020652858680376182,0.02536853821321685,0.0010388884580227588,0.02432964975519409,2017
2017-08-29,2446.3,0.0124572614285714,636,0.21264875367647057,0.10261103673469386,0.10540175742574258,0.13764064028776976,0.10070075,0.1955565901860182,0.12437618831123275,0.09914518933335344,272,245,139,20,0.1100377169417767,0.07118040187478546,0.036939890287769755,-0.002790720691048715,0.02523099897787931,0.004604515985119675,4.943357709750555e-05,0.004555082408022169,0.007834171472714188,0.00024658026643990875,0.007587591206274279,0.02106184026231931,0.0004955820238095222,0.02056625823850979,0.025729978273056214,0.001039449922025026,0.024690528351031187,2017
2017-08-30,2457.59,0.012431725,638,0.2115272669039146,0.099005256,0.0965363117408907,0.1324973134328358,0.09592383333333333,0.19314793384216739,0.12076456320354992,0.09490083807096311,281,250,134,18,0.1125220109039146,0.07238337063861747,0.03657348009950247,0.002468944259109304,0.025863725132586807,0.005704748858195643,4.933224206349206e-05,0.005655416616132151,0.0030511796705937487,0.0002466467460317452,0.0028045329245620036,0.015356000374685073,0.0004953158915015267,0.014860684483183546,0.024823706061444545,0.0010400796768436202,0.023783626384600926,2017
2017-08-31,2471.65,0.0123950521428571,760,0.2074541448275862,0.091659,0.09540208163265305,0.124112128,0.0869765625,0.18862808818656632,0.10531598895036982,0.09346902233054229,290,247,125,16,0.1157951448275862,0.0833120992361965,0.03713556550000001,-0.0037430816326530503,0.011846966619827537,0.0019805188155972674,4.9186714852607535e-05,0.0019313321007446598,-0.004143461943307323,0.00024676690476190395,-0.004390228848069227,0.01149678383169794,0.0004951010856009051,0.011001682746097035,0.02298547233623158,0.0010407897250295612,0.02194468261120202,2017
2017-09-01,2476.55,0.012372765,770,0.2061336224489796,0.09319399193548387,0.09299845263157895,0.11653356779661017,0.0860129375,0.18399633466036328,0.11193437063086253,0.08773821598587113,294,248,118,16,0.11293963051349572,0.07206196402950074,0.030520630296610174,0.00019553930390492358,0.024196154644991405,-0.007579478568344627,4.909827380952381e-05,-0.007628576842154151,0.004656923491937492,0.00024689757369614445,0.004410025918241347,0.010971072330900373,0.000495027260672383,0.01047604507022799,0.02316148021693416,0.0010415885473084726,0.022119891669625687,2017
2017-09-05,2457.85,0.0124814235714285,652,0.22032596715328467,0.10798062400000001,0.10410193181818182,0.14412932666666667,0.10613036363636365,0.2023488219144211,0.13266865533451466,0.09711283826195409,274,250,150,22,0.11234534315328466,0.06968016657990644,0.03799896303030302,0.0038786921818181885,0.03555581707256057,0.0031238663821462308,4.9529458616779766e-05,0.003074336923529451,0.015594755652765854,0.00024806699263038454,0.01534668866013547,0.01966021627739517,0.0004952855413832179,0.019164930736011953,0.031986937118197424,0.0010425522462880644,0.03094438487190936,2017
2017-09-06,2465.54,0.0124740142857142,665,0.2173961172413793,0.09938219591836735,0.10099201485148514,0.13533514685314685,0.09600894736842105,0.19828181819476792,0.12278839962776077,0.09595666075934298,290,245,143,19,0.11801392132301196,0.07549341856700716,0.03932619948472579,-0.0016098189331177903,0.02683173886841779,-0.0001784758170006678,4.950005668934207e-05,-0.00022797587369000985,0.013227668789605091,0.00024900175736961347,0.012978667032235477,0.017170461532105386,0.0004950882418573468,0.016675373290248038,0.03449394413333177,0.001043074508192826,0.03345086962513894,2017
2017-09-07,2465.1,0.012462005,787,0.21920158620689656,0.09967995102040816,0.09815014903846153,0.13440651428571426,0.095321,0.20119183490716308,0.1209427683451733,0.09566963763465035,290,245,140,19,0.1195216351864884,0.08024906656198978,0.03908551428571426,0.0015298019819466324,0.02527313071052295,-0.0014898927557054817,4.945240079365079e-05,-0.0015393451564991326,0.012304820704091125,0.0002486691454697814,0.012056151558621343,0.014298328455647415,0.0004947891545557595,0.013803539301091655,0.03359820492564011,0.0010436240858572253,0.03255458083978289,2017
2017-09-08,2461.43,0.0124279807142857,789,0.22818606440677963,0.10517977049180328,0.10403330000000001,0.1405730486111111,0.10146005263157894,0.20699720986734327,0.124679303378968,0.10273026106920816,295,244,144,19,0.12300629391497635,0.08231790648837527,0.039112995979532175,0.0011464704918032753,0.021949042309759845,0.010780904250841916,4.9317383786848014e-05,0.010731586867055068,0.0156402457750053,0.00024833418083900123,0.015391911594166299,0.01643585596799931,0.0004944953648732199,0.01594136060312609,0.03328207213381425,0.0010441910813220776,0.032237881052492166,2017
2017-09-11,2488.11,0.0126674585714285,651,0.21145451515151514,0.0946968693877551,0.09195548101265823,0.12840681944444443,0.08927116666666667,0.19325884849548267,0.11319337299861852,0.0902206288920993,297,245,144,18,0.11675764576376005,0.08006547549686414,0.039135652777777766,0.0027413883750968676,0.022972744106519227,0.0033583535924836664,5.026769274376389e-05,0.0033080858997399025,0.0063141488389628145,0.0002481296869762385,0.006066019151986576,0.0034304525122326778,0.0004942896853470234,0.0029361628268856545,0.024820921953930604,0.0010461920422064313,0.023774729911724173,2017
2017-09-12,2496.48,0.0127169842857142,660,0.21379525407166122,0.09021355510204082,0.09095277083333334,0.12387497142857143,0.08425983333333334,0.19827863473153295,0.10732920607452592,0.0885644028320992,307,245,140,18,0.1235816989696204,0.09094942865700703,0.03961513809523809,-0.0007392157312925141,0.018764803242426728,0.0007567795189854543,5.046422335600873e-05,0.0007063152956294455,0.004065460624629365,0.0002472185487528333,0.003818242075876531,0.00014419264161869133,0.0004941709679433953,-0.00034997832632470394,0.023264412997257563,0.00104723634492752,0.022217176652330042,2017
2017-09-13,2498.37,0.0123901960869565,659,0.21276141693811076,0.08960643673469387,0.09028450210970464,0.12039671851851852,0.0818019375,0.1953135004999506,0.10643797371911164,0.08804315786406117,307,245,135,16,0.12315498020341689,0.08887552678083897,0.038594781018518515,-0.000678065375010764,0.01839481585505047,-0.0011013239025146775,4.916744478950992e-05,-0.0011504913473041874,0.003942792742500206,0.00024608648448773337,0.0036967062580124726,0.0034642551442407607,0.0004937793650522389,0.0029704757791885216,0.020819479333942258,0.0010461300448519342,0.019773349289090324,2017
2017-09-14,2495.62,0.0123775939130434,664,0.2148325439739414,0.09034357489878542,0.08937822330097087,0.11929802290076336,0.08236535294117647,0.1972092910293557,0.09739331216401292,0.08942551188605086,307,247,131,17,0.12448896907515597,0.09981597886534277,0.036932669959586883,0.000965351597814551,0.007967800277962067,0.0018455323152087293,4.9117436162870636e-05,0.0017964148790458588,0.0019935077515562468,0.0002461200090859782,0.0017473877424702686,0.00576946191325146,0.0004947004534259941,0.005274761459825465,0.022798529042694516,0.0010462722826021066,0.02175225676009241,2017
2017-09-15,2500.23,0.0123764482608695,658,0.21344565146579805,0.08424004048582996,0.08658646428571429,0.11464472,0.0774904,0.19118768919380102,0.10073273331649495,0.08319115148786996,307,247,125,15,0.12920561097996808,0.09045495587730608,0.037154320000000005,-0.0023464237998843257,0.01754158182862499,0.001454807314799407,4.911288992408532e-05,0.0014056944248753216,0.0007956101929940256,0.00024616118403421864,0.0005494490089598069,0.007622173371550796,0.0004956463491792231,0.007126527022371572,0.02270223066096498,0.001046356023687913,0.021655874637277066,2017
2017-09-18,2503.87,0.0124378517391304,520,0.2079789958506224,0.0885247461928934,0.08783116129032258,0.11336446601941746,0.0796137857142857,0.190425200363603,0.103338265446748,0.08243414385547469,241,197,103,14,0.11945424965772901,0.087086934916855,0.03375068030513176,0.0006935849025708207,0.020904121591273306,0.0011096653781502376,4.9356554520358735e-05,0.001060308823629879,-0.0028836963267301037,0.00024615999837078494,-0.003129856325100889,0.010033881189734258,0.0004965757495045706,0.009537305440229687,0.021919692279047862,0.0010466678904926061,0.020873024388555254,2017
2017-09-19,2506.65,0.012431704090909,521,0.20798945714285713,0.08852577157360406,0.08747805333333333,0.11199932673267328,0.07867154545454545,0.18941627120719037,0.1047623986090388,0.08198514259907846,245,197,101,11,0.11946368556925308,0.08465387259815157,0.03332778127812783,0.001047718240270723,0.022777256009960334,0.0006341116368564334,4.9332159090908736e-05,0.0005847794777655246,-0.003921267983010573,0.0002469524191905619,-0.004168220402201135,0.011080742507883566,0.0004972047321157309,0.010583537775767836,0.021552124571568507,0.0010467245268091878,0.020505400044759318,2017
2017-09-20,2508.24,0.0123986442857142,518,0.20828079591836735,0.08697442131979695,0.08551358282208589,0.11106465306122448,0.07747369230769231,0.18757646840290143,0.10376181931536081,0.08127501283582506,245,197,98,13,0.1213063745985704,0.08381464908754062,0.03359096075353217,0.001460838497711059,0.022486806479535756,-0.0030506088934585734,4.920096938775476e-05,-0.003099809862846328,-0.000478537598259595,0.0002476928805645055,-0.0007262304788241005,0.011692609203945686,0.0004979345458139378,0.011194674658131749,0.02124592274683781,0.0010467597278845675,0.020199163018953244,2017
2017-09-21,2500.6,0.01238797,784,0.20796526556016598,0.08764210659898478,0.08863084827586207,0.11126555789473684,0.07827592307692308,0.1867503324552479,0.10278253483411988,0.08295711493363724,241,197,95,13,0.1203231589611812,0.08396779762112803,0.032989634817813765,-0.0009887416768772916,0.019825419900482644,0.000647634756646368,4.915861111111111e-05,0.0005984761455352568,0.0037759541616951588,0.0002485804443400158,0.003527373717355143,0.02037409149468494,0.0004987852969477246,0.019875306197737214,0.029400381109697886,0.0010468792842904637,0.028353501825407423,2017
2017-09-22,2502.22,0.0123761494736842,786,0.20813143153526972,0.087841898989899,0.08690815753424658,0.10856503225806452,0.07796325,0.18536792395382518,0.10542815597506124,0.08219539645415125,241,198,93,12,0.12028953254537073,0.07993976797876394,0.030601782258064522,0.0009337414556524204,0.023232759520909987,-0.002224499204924677,4.911170426065159e-05,-0.0022736109091853287,0.0068265631785567014,0.0002494851651450044,0.006577078013411697,0.018652241713346295,0.0004996763201903548,0.01815256539315594,0.024772343485970145,0.001046949150622961,0.023725394335347184,2017
2017-09-25,2496.66,0.0126375417857142,649,0.20046657399103138,0.08904169191919191,0.08833850561797753,0.12090113392857142,0.08368600000000001,0.18559184045065746,0.10542007810317855,0.08783696605055163,223,198,112,14,0.11142488207183947,0.08017176234747891,0.03721513392857141,0.0007031863012143813,0.017583112052626915,7.209372186979258e-05,5.014897534013572e-05,2.1944746529656864e-05,0.012917577516464255,0.0002504157511337857,0.012667161765330469,0.019070715370739393,0.0005005840121882064,0.018570131358551185,0.028613481564562438,0.0010482998148430348,0.027565181749719402,2017
